naca,camber,camber_position,thickness,alpha_deg,reynolds,cl,cd,cm,source_file
NACA 2410,0.02,0.4,0.1,11.0,2000000.0,1.3831,0.01574,-0.0401,T1-Re2.000-N9.0.txt
NACA 2410,0.02,0.4,0.1,12.0,2000000.0,1.4669,0.01772,-0.0364,T1-Re2.000-N9.0.txt
NACA 2410,0.02,0.4,0.1,13.0,2000000.0,1.5391,0.02004,-0.0313,T1-Re2.000-N9.0.txt
NACA 2410,0.02,0.4,0.1,14.0,2000000.0,1.5808,0.02346,-0.0222,T1-Re2.000-N9.0.txt
NACA 2412,0.02,0.4,0.12,-6.0,2000000.0,-0.4224,0.00777,-0.054,T1-Re2.000-N9.0.txt
NACA 2412,0.02,0.4,0.12,-5.0,2000000.0,-0.3118,0.00718,-0.0535,T1-Re2.000-N9.0.txt
NACA 2412,0.02,0.4,0.12,-4.0,2000000.0,-0.2007,0.00668,-0.0531,T1-Re2.000-N9.0.txt
NACA 2412,0.02,0.4,0.12,-3.0,2000000.0,-0.0894,0.00627,-0.0528,T1-Re2.000-N9.0.txt
NACA 2412,0.02,0.4,0.12,-2.0,2000000.0,0.0221,0.00596,-0.0525,T1-Re2.000-N9.0.txt
NACA 2412,0.02,0.4,0.12,-1.0,2000000.0,0.1337,0.00574,-0.0524,T1-Re2.000-N9.0.txt
NACA 2412,0.02,0.4,0.12,0.0,2000000.0,0.2443,0.00545,-0.0522,T1-Re2.000-N9.0.txt
NACA 2412,0.02,0.4,0.12,1.0,2000000.0,0.3548,0.00526,-0.0518,T1-Re2.000-N9.0.txt
NACA 2412,0.02,0.4,0.12,2.0,2000000.0,0.4634,0.00519,-0.0509,T1-Re2.000-N9.0.txt
NACA 2412,0.02,0.4,0.12,3.0,2000000.0,0.5672,0.00542,-0.0486,T1-Re2.000-N9.0.txt
NACA 2412,0.02,0.4,0.12,4.0,2000000.0,0.6919,0.00619,-0.0515,T1-Re2.000-N9.0.txt
NACA 2412,0.02,0.4,0.12,5.0,2000000.0,0.8161,0.00732,-0.0549,T1-Re2.000-N9.0.txt
NACA 2412,0.02,0.4,0.12,6.0,2000000.0,0.9073,0.00854,-0.051,T1-Re2.000-N9.0.txt
NACA 2412,0.02,0.4,0.12,7.0,2000000.0,1.0042,0.00974,-0.0484,T1-Re2.000-N9.0.txt
NACA 2412,0.02,0.4,0.12,8.0,2000000.0,1.103,0.01091,-0.0464,T1-Re2.000-N9.0.txt
NACA 2412,0.02,0.4,0.12,9.0,2000000.0,1.2005,0.01215,-0.0442,T1-Re2.000-N9.0.txt
NACA 2412,0.02,0.4,0.12,10.0,2000000.0,1.2952,0.01345,-0.0418,T1-Re2.000-N9.0.txt
NACA 2412,0.02,0.4,0.12,11.0,2000000.0,1.384,0.015,-0.0386,T1-Re2.000-N9.0.txt
NACA 2412,0.02,0.4,0.12,12.0,2000000.0,1.4664,0.01666,-0.0345,T1-Re2.000-N9.0.txt
NACA 2412,0.02,0.4,0.12,13.0,2000000.0,1.5304,0.01871,-0.0276,T1-Re2.000-N9.0.txt
NACA 2412,0.02,0.4,0.12,14.0,2000000.0,1.584,0.02153,-0.0207,T1-Re2.000-N9.0.txt
NACA 2414,0.02,0.4,0.14,-6.0,2000000.0,-0.4232,0.00783,-0.0533,T1-Re2.000-N9.0.txt
NACA 2414,0.02,0.4,0.14,-5.0,2000000.0,-0.3124,0.00729,-0.0528,T1-Re2.000-N9.0.txt
NACA 2414,0.02,0.4,0.14,-4.0,2000000.0,-0.201,0.00685,-0.0525,T1-Re2.000-N9.0.txt
NACA 2414,0.02,0.4,0.14,-3.0,2000000.0,-0.0893,0.00651,-0.0522,T1-Re2.000-N9.0.txt
NACA 2414,0.02,0.4,0.14,-2.0,2000000.0,0.0225,0.00626,-0.052,T1-Re2.000-N9.0.txt
NACA 2414,0.02,0.4,0.14,0.0,2000000.0,0.2457,0.00589,-0.0516,T1-Re2.000-N9.0.txt
NACA 2414,0.02,0.4,0.14,1.0,2000000.0,0.3569,0.00576,-0.0513,T1-Re2.000-N9.0.txt
NACA 2414,0.02,0.4,0.14,2.0,2000000.0,0.4679,0.00572,-0.0509,T1-Re2.000-N9.0.txt
NACA 2414,0.02,0.4,0.14,3.0,2000000.0,0.5764,0.00582,-0.0499,T1-Re2.000-N9.0.txt
NACA 2414,0.02,0.4,0.14,4.0,2000000.0,0.6796,0.00625,-0.0476,T1-Re2.000-N9.0.txt
NACA 2414,0.02,0.4,0.14,5.0,2000000.0,0.7944,0.0071,-0.0483,T1-Re2.000-N9.0.txt
NACA 2414,0.02,0.4,0.14,6.0,2000000.0,0.9326,0.0083,-0.0548,T1-Re2.000-N9.0.txt
NACA 2414,0.02,0.4,0.14,7.0,2000000.0,1.0229,0.00944,-0.0509,T1-Re2.000-N9.0.txt
NACA 2414,0.02,0.4,0.14,8.0,2000000.0,1.1104,0.0106,-0.0464,T1-Re2.000-N9.0.txt
NACA 2414,0.02,0.4,0.14,9.0,2000000.0,1.2022,0.01185,-0.0431,T1-Re2.000-N9.0.txt
NACA 2414,0.02,0.4,0.14,10.0,2000000.0,1.2927,0.01314,-0.0399,T1-Re2.000-N9.0.txt
NACA 2414,0.02,0.4,0.14,11.0,2000000.0,1.3763,0.01459,-0.0356,T1-Re2.000-N9.0.txt
NACA 2414,0.02,0.4,0.14,12.0,2000000.0,1.4473,0.01623,-0.0295,T1-Re2.000-N9.0.txt
NACA 2414,0.02,0.4,0.14,13.0,2000000.0,1.5124,0.01835,-0.0234,T1-Re2.000-N9.0.txt
NACA 2414,0.02,0.4,0.14,14.0,2000000.0,1.5681,0.02125,-0.0174,T1-Re2.000-N9.0.txt
NACA 2415,0.02,0.4,0.15,-5.0,2000000.0,-0.3124,0.00736,-0.0525,T1-Re2.000-N9.0.txt
NACA 2415,0.02,0.4,0.15,-4.0,2000000.0,-0.2011,0.00695,-0.0521,T1-Re2.000-N9.0.txt
NACA 2415,0.02,0.4,0.15,-3.0,2000000.0,-0.0894,0.00664,-0.0518,T1-Re2.000-N9.0.txt
NACA 2415,0.02,0.4,0.15,-2.0,2000000.0,0.0225,0.00643,-0.0516,T1-Re2.000-N9.0.txt
NACA 2415,0.02,0.4,0.15,-1.0,2000000.0,0.1347,0.00628,-0.0514,T1-Re2.000-N9.0.txt
NACA 2415,0.02,0.4,0.15,0.0,2000000.0,0.2462,0.0061,-0.0512,T1-Re2.000-N9.0.txt
NACA 2415,0.02,0.4,0.15,1.0,2000000.0,0.3576,0.00597,-0.051,T1-Re2.000-N9.0.txt
NACA 2415,0.02,0.4,0.15,2.0,2000000.0,0.4688,0.00597,-0.0506,T1-Re2.000-N9.0.txt
NACA 2415,0.02,0.4,0.15,3.0,2000000.0,0.5786,0.00606,-0.0499,T1-Re2.000-N9.0.txt
NACA 2415,0.02,0.4,0.15,4.0,2000000.0,0.6842,0.00638,-0.0483,T1-Re2.000-N9.0.txt
NACA 2415,0.02,0.4,0.15,5.0,2000000.0,0.7863,0.00706,-0.0459,T1-Re2.000-N9.0.txt
NACA 2415,0.02,0.4,0.15,6.0,2000000.0,0.9138,0.00813,-0.0498,T1-Re2.000-N9.0.txt
NACA 2415,0.02,0.4,0.15,7.0,2000000.0,1.0404,0.00939,-0.0539,T1-Re2.000-N9.0.txt
NACA 2415,0.02,0.4,0.15,8.0,2000000.0,1.1173,0.01047,-0.0472,T1-Re2.000-N9.0.txt
NACA 2415,0.02,0.4,0.15,9.0,2000000.0,1.2029,0.01169,-0.0426,T1-Re2.000-N9.0.txt
NACA 2415,0.02,0.4,0.15,10.0,2000000.0,1.2891,0.01301,-0.0385,T1-Re2.000-N9.0.txt
NACA 2415,0.02,0.4,0.15,12.0,2000000.0,1.4366,0.01616,-0.027,T1-Re2.000-N9.0.txt
NACA 2415,0.02,0.4,0.15,13.0,2000000.0,1.5016,0.01837,-0.0213,T1-Re2.000-N9.0.txt
NACA 2415,0.02,0.4,0.15,14.0,2000000.0,1.5594,0.02124,-0.0158,T1-Re2.000-N9.0.txt
NACA 2418,0.02,0.4,0.18,-6.0,2000000.0,-0.4221,0.00806,-0.0521,T1-Re2.000-N9.0.txt
NACA 2418,0.02,0.4,0.18,-5.0,2000000.0,-0.3117,0.00765,-0.0516,T1-Re2.000-N9.0.txt
NACA 2418,0.02,0.4,0.18,-4.0,2000000.0,-0.2009,0.00731,-0.0511,T1-Re2.000-N9.0.txt
NACA 2418,0.02,0.4,0.18,-3.0,2000000.0,-0.0895,0.00708,-0.0507,T1-Re2.000-N9.0.txt
NACA 2418,0.02,0.4,0.18,-2.0,2000000.0,0.0222,0.00691,-0.0503,T1-Re2.000-N9.0.txt
NACA 2418,0.02,0.4,0.18,-1.0,2000000.0,0.1344,0.00681,-0.0501,T1-Re2.000-N9.0.txt
NACA 2418,0.02,0.4,0.18,0.0,2000000.0,0.2462,0.0067,-0.0498,T1-Re2.000-N9.0.txt
NACA 2418,0.02,0.4,0.18,1.0,2000000.0,0.3574,0.00661,-0.0494,T1-Re2.000-N9.0.txt
NACA 2418,0.02,0.4,0.18,2.0,2000000.0,0.4687,0.00664,-0.0491,T1-Re2.000-N9.0.txt
NACA 2418,0.02,0.4,0.18,3.0,2000000.0,0.5793,0.00675,-0.0486,T1-Re2.000-N9.0.txt
NACA 2418,0.02,0.4,0.18,4.0,2000000.0,0.6871,0.007,-0.0476,T1-Re2.000-N9.0.txt
NACA 2418,0.02,0.4,0.18,5.0,2000000.0,0.7916,0.00741,-0.046,T1-Re2.000-N9.0.txt
NACA 2418,0.02,0.4,0.18,7.0,2000000.0,0.9888,0.00896,-0.0405,T1-Re2.000-N9.0.txt
NACA 2418,0.02,0.4,0.18,8.0,2000000.0,1.1155,0.01021,-0.0447,T1-Re2.000-N9.0.txt
NACA 2418,0.02,0.4,0.18,9.0,2000000.0,1.207,0.01139,-0.0417,T1-Re2.000-N9.0.txt
NACA 2418,0.02,0.4,0.18,10.0,2000000.0,1.2647,0.01258,-0.032,T1-Re2.000-N9.0.txt
NACA 2418,0.02,0.4,0.18,11.0,2000000.0,1.3358,0.01425,-0.026,T1-Re2.000-N9.0.txt
NACA 2418,0.02,0.4,0.18,12.0,2000000.0,1.4047,0.01626,-0.0206,T1-Re2.000-N9.0.txt
NACA 2418,0.02,0.4,0.18,13.0,2000000.0,1.4673,0.01882,-0.0154,T1-Re2.000-N9.0.txt
NACA 2418,0.02,0.4,0.18,14.0,2000000.0,1.5238,0.02206,-0.0106,T1-Re2.000-N9.0.txt
NACA 2421,0.02,0.4,0.21,-6.0,2000000.0,-0.418,0.00836,-0.0515,T1-Re2.000-N9.0.txt
NACA 2421,0.02,0.4,0.21,-5.0,2000000.0,-0.3095,0.00801,-0.0506,T1-Re2.000-N9.0.txt
NACA 2421,0.02,0.4,0.21,-4.0,2000000.0,-0.1999,0.00774,-0.0498,T1-Re2.000-N9.0.txt
NACA 2421,0.02,0.4,0.21,-2.0,2000000.0,0.0208,0.00743,-0.0486,T1-Re2.000-N9.0.txt
NACA 2421,0.02,0.4,0.21,-1.0,2000000.0,0.1319,0.00735,-0.0481,T1-Re2.000-N9.0.txt
NACA 2421,0.02,0.4,0.21,0.0,2000000.0,0.2427,0.00728,-0.0476,T1-Re2.000-N9.0.txt
NACA 2421,0.02,0.4,0.21,1.0,2000000.0,0.3528,0.00722,-0.047,T1-Re2.000-N9.0.txt
NACA 2421,0.02,0.4,0.21,2.0,2000000.0,0.4624,0.00725,-0.0463,T1-Re2.000-N9.0.txt
NACA 2421,0.02,0.4,0.21,3.0,2000000.0,0.5708,0.0074,-0.0454,T1-Re2.000-N9.0.txt
NACA 2421,0.02,0.4,0.21,4.0,2000000.0,0.6775,0.00764,-0.0443,T1-Re2.000-N9.0.txt
NACA 2421,0.02,0.4,0.21,5.0,2000000.0,0.7804,0.00801,-0.0425,T1-Re2.000-N9.0.txt
NACA 2421,0.02,0.4,0.21,6.0,2000000.0,0.8791,0.00849,-0.04,T1-Re2.000-N9.0.txt
NACA 2421,0.02,0.4,0.21,7.0,2000000.0,0.9672,0.0091,-0.0353,T1-Re2.000-N9.0.txt
NACA 2421,0.02,0.4,0.21,8.0,2000000.0,1.0479,0.01003,-0.0293,T1-Re2.000-N9.0.txt
NACA 2421,0.02,0.4,0.21,9.0,2000000.0,1.1598,0.01138,-0.0309,T1-Re2.000-N9.0.txt
NACA 2421,0.02,0.4,0.21,10.0,2000000.0,1.2364,0.01277,-0.026,T1-Re2.000-N9.0.txt
NACA 2421,0.02,0.4,0.21,11.0,2000000.0,1.3044,0.0145,-0.02,T1-Re2.000-N9.0.txt
NACA 2421,0.02,0.4,0.21,12.0,2000000.0,1.3711,0.01674,-0.015,T1-Re2.000-N9.0.txt
NACA 2421,0.02,0.4,0.21,13.0,2000000.0,1.4316,0.01962,-0.0103,T1-Re2.000-N9.0.txt
NACA 2421,0.02,0.4,0.21,14.0,2000000.0,1.4849,0.02325,-0.0059,T1-Re2.000-N9.0.txt
NACA 2424,0.02,0.4,0.24,-6.0,2000000.0,-0.4097,0.00875,-0.0513,T1-Re2.000-N9.0.txt
NACA 2424,0.02,0.4,0.24,-5.0,2000000.0,-0.3045,0.00845,-0.0498,T1-Re2.000-N9.0.txt
NACA 2424,0.02,0.4,0.24,-4.0,2000000.0,-0.1977,0.00825,-0.0485,T1-Re2.000-N9.0.txt
NACA 2424,0.02,0.4,0.24,-3.0,2000000.0,-0.0903,0.00807,-0.0473,T1-Re2.000-N9.0.txt
NACA 2424,0.02,0.4,0.24,-2.0,2000000.0,0.0178,0.00797,-0.0463,T1-Re2.000-N9.0.txt
NACA 2424,0.02,0.4,0.24,-1.0,2000000.0,0.126,0.0079,-0.0453,T1-Re2.000-N9.0.txt
NACA 2424,0.02,0.4,0.24,0.0,2000000.0,0.2337,0.00786,-0.0442,T1-Re2.000-N9.0.txt
NACA 2424,0.02,0.4,0.24,1.0,2000000.0,0.3403,0.00784,-0.0429,T1-Re2.000-N9.0.txt
NACA 2424,0.02,0.4,0.24,2.0,2000000.0,0.4453,0.00788,-0.0414,T1-Re2.000-N9.0.txt
NACA 2424,0.02,0.4,0.24,3.0,2000000.0,0.5487,0.00803,-0.0396,T1-Re2.000-N9.0.txt
NACA 2424,0.02,0.4,0.24,4.0,2000000.0,0.6441,0.00825,-0.0362,T1-Re2.000-N9.0.txt
NACA 2424,0.02,0.4,0.24,5.0,2000000.0,0.74,0.00865,-0.0332,T1-Re2.000-N9.0.txt
NACA 2424,0.02,0.4,0.24,6.0,2000000.0,0.8366,0.00919,-0.0306,T1-Re2.000-N9.0.txt
NACA 2424,0.02,0.4,0.24,7.0,2000000.0,0.9297,0.00989,-0.0277,T1-Re2.000-N9.0.txt
NACA 2424,0.02,0.4,0.24,8.0,2000000.0,1.0175,0.01078,-0.024,T1-Re2.000-N9.0.txt
NACA 2424,0.02,0.4,0.24,10.0,2000000.0,1.1865,0.0136,-0.017,T1-Re2.000-N9.0.txt
NACA 2424,0.02,0.4,0.24,11.0,2000000.0,1.2642,0.01554,-0.014,T1-Re2.000-N9.0.txt
NACA 2424,0.02,0.4,0.24,12.0,2000000.0,1.3266,0.01799,-0.009,T1-Re2.000-N9.0.txt
NACA 2424,0.02,0.4,0.24,13.0,2000000.0,1.3869,0.02103,-0.0049,T1-Re2.000-N9.0.txt
NACA 2424,0.02,0.4,0.24,14.0,2000000.0,1.4384,0.02505,-0.0011,T1-Re2.000-N9.0.txt
NACA 4412,0.04,0.4,0.12,-6.0,2000000.0,-0.1907,0.00761,-0.1034,T1-Re2.000-N9.0.txt
NACA 4412,0.04,0.4,0.12,-5.0,2000000.0,-0.078,0.00713,-0.1033,T1-Re2.000-N9.0.txt
NACA 4412,0.04,0.4,0.12,-4.0,2000000.0,0.0349,0.00677,-0.1033,T1-Re2.000-N9.0.txt
NACA 4412,0.04,0.4,0.12,-3.0,2000000.0,0.1478,0.00651,-0.1032,T1-Re2.000-N9.0.txt
NACA 4412,0.04,0.4,0.12,-2.0,2000000.0,0.2604,0.00635,-0.1032,T1-Re2.000-N9.0.txt
NACA 4412,0.04,0.4,0.12,-1.0,2000000.0,0.3728,0.00628,-0.1032,T1-Re2.000-N9.0.txt
NACA 4412,0.04,0.4,0.12,0.0,2000000.0,0.4849,0.00626,-0.1033,T1-Re2.000-N9.0.txt
NACA 4412,0.04,0.4,0.12,1.0,2000000.0,0.5959,0.00595,-0.1033,T1-Re2.000-N9.0.txt
NACA 4412,0.04,0.4,0.12,2.0,2000000.0,0.6984,0.00537,-0.1012,T1-Re2.000-N9.0.txt
NACA 4412,0.04,0.4,0.12,3.0,2000000.0,0.82,0.00568,-0.1033,T1-Re2.000-N9.0.txt
NACA 4412,0.04,0.4,0.12,4.0,2000000.0,0.9289,0.00616,-0.1028,T1-Re2.000-N9.0.txt
NACA 4412,0.04,0.4,0.12,5.0,2000000.0,1.0345,0.0069,-0.1017,T1-Re2.000-N9.0.txt
NACA 4412,0.04,0.4,0.12,6.0,2000000.0,1.1337,0.00809,-0.0998,T1-Re2.000-N9.0.txt
NACA 4412,0.04,0.4,0.12,7.0,2000000.0,1.2243,0.00986,-0.0965,T1-Re2.000-N9.0.txt
NACA 4412,0.04,0.4,0.12,8.0,2000000.0,1.311,0.01172,-0.0926,T1-Re2.000-N9.0.txt
NACA 4412,0.04,0.4,0.12,9.0,2000000.0,1.3962,0.01336,-0.0886,T1-Re2.000-N9.0.txt
NACA 4412,0.04,0.4,0.12,10.0,2000000.0,1.4726,0.01497,-0.083,T1-Re2.000-N9.0.txt
NACA 4412,0.04,0.4,0.12,11.0,2000000.0,1.5399,0.01686,-0.0764,T1-Re2.000-N9.0.txt
NACA 4412,0.04,0.4,0.12,12.0,2000000.0,1.6014,0.01918,-0.0697,T1-Re2.000-N9.0.txt
NACA 4412,0.04,0.4,0.12,13.0,2000000.0,1.6541,0.02228,-0.0631,T1-Re2.000-N9.0.txt
NACA 4412,0.04,0.4,0.12,14.0,2000000.0,1.6943,0.02664,-0.0564,T1-Re2.000-N9.0.txt
NACA 4415,0.04,0.4,0.15,-5.0,2000000.0,-0.0751,0.00736,-0.1018,T1-Re2.000-N9.0.txt
NACA 4415,0.04,0.4,0.15,-4.0,2000000.0,0.0378,0.00709,-0.1017,T1-Re2.000-N9.0.txt
NACA 4415,0.04,0.4,0.15,-2.0,2000000.0,0.2631,0.0068,-0.1015,T1-Re2.000-N9.0.txt
NACA 4415,0.04,0.4,0.15,-1.0,2000000.0,0.3754,0.00677,-0.1014,T1-Re2.000-N9.0.txt
NACA 4415,0.04,0.4,0.15,1.0,2000000.0,0.5995,0.00664,-0.1013,T1-Re2.000-N9.0.txt
NACA 4415,0.04,0.4,0.15,2.0,2000000.0,0.7094,0.00636,-0.101,T1-Re2.000-N9.0.txt
NACA 4415,0.04,0.4,0.15,3.0,2000000.0,0.813,0.00617,-0.0989,T1-Re2.000-N9.0.txt
NACA 4415,0.04,0.4,0.15,4.0,2000000.0,0.9445,0.00657,-0.1032,T1-Re2.000-N9.0.txt
NACA 4415,0.04,0.4,0.15,5.0,2000000.0,1.0442,0.00712,-0.1007,T1-Re2.000-N9.0.txt
NACA 4415,0.04,0.4,0.15,6.0,2000000.0,1.143,0.00793,-0.0984,T1-Re2.000-N9.0.txt
NACA 4415,0.04,0.4,0.15,7.0,2000000.0,1.2367,0.00905,-0.0954,T1-Re2.000-N9.0.txt
NACA 4415,0.04,0.4,0.15,8.0,2000000.0,1.3223,0.01048,-0.0911,T1-Re2.000-N9.0.txt
NACA 4415,0.04,0.4,0.15,9.0,2000000.0,1.3928,0.0122,-0.0842,T1-Re2.000-N9.0.txt
NACA 4415,0.04,0.4,0.15,10.0,2000000.0,1.4586,0.01422,-0.0771,T1-Re2.000-N9.0.txt
NACA 4415,0.04,0.4,0.15,11.0,2000000.0,1.5218,0.01649,-0.0705,T1-Re2.000-N9.0.txt
NACA 4415,0.04,0.4,0.15,12.0,2000000.0,1.5785,0.01931,-0.0639,T1-Re2.000-N9.0.txt
NACA 4415,0.04,0.4,0.15,13.0,2000000.0,1.629,0.02281,-0.0578,T1-Re2.000-N9.0.txt
NACA 4415,0.04,0.4,0.15,14.0,2000000.0,1.6733,0.02715,-0.0523,T1-Re2.000-N9.0.txt
NACA 4418,0.04,0.4,0.18,-6.0,2000000.0,-0.1857,0.00799,-0.1001,T1-Re2.000-N9.0.txt
NACA 4418,0.04,0.4,0.18,-5.0,2000000.0,-0.0739,0.00768,-0.0997,T1-Re2.000-N9.0.txt
NACA 4418,0.04,0.4,0.18,-4.0,2000000.0,0.0384,0.00746,-0.0994,T1-Re2.000-N9.0.txt
NACA 4418,0.04,0.4,0.18,-3.0,2000000.0,0.1504,0.00733,-0.099,T1-Re2.000-N9.0.txt
NACA 4418,0.04,0.4,0.18,-2.0,2000000.0,0.2623,0.00726,-0.0987,T1-Re2.000-N9.0.txt
NACA 4418,0.04,0.4,0.18,-1.0,2000000.0,0.3743,0.00724,-0.0984,T1-Re2.000-N9.0.txt
NACA 4418,0.04,0.4,0.18,0.0,2000000.0,0.486,0.00726,-0.0982,T1-Re2.000-N9.0.txt
NACA 4418,0.04,0.4,0.18,1.0,2000000.0,0.5972,0.00724,-0.0979,T1-Re2.000-N9.0.txt
NACA 4418,0.04,0.4,0.18,2.0,2000000.0,0.7064,0.00707,-0.0974,T1-Re2.000-N9.0.txt
NACA 4418,0.04,0.4,0.18,3.0,2000000.0,0.8146,0.00709,-0.0967,T1-Re2.000-N9.0.txt
NACA 4418,0.04,0.4,0.18,4.0,2000000.0,0.9194,0.00711,-0.0951,T1-Re2.000-N9.0.txt
NACA 4418,0.04,0.4,0.18,5.0,2000000.0,1.024,0.00754,-0.0934,T1-Re2.000-N9.0.txt
NACA 4418,0.04,0.4,0.18,6.0,2000000.0,1.1395,0.00827,-0.0948,T1-Re2.000-N9.0.txt
NACA 4418,0.04,0.4,0.18,7.0,2000000.0,1.2199,0.00911,-0.0889,T1-Re2.000-N9.0.txt
NACA 4418,0.04,0.4,0.18,8.0,2000000.0,1.3012,0.01028,-0.0837,T1-Re2.000-N9.0.txt
NACA 4418,0.04,0.4,0.18,9.0,2000000.0,1.3786,0.01175,-0.0784,T1-Re2.000-N9.0.txt
NACA 4418,0.04,0.4,0.18,10.0,2000000.0,1.4481,0.01368,-0.0725,T1-Re2.000-N9.0.txt
NACA 4418,0.04,0.4,0.18,11.0,2000000.0,1.5096,0.01614,-0.0661,T1-Re2.000-N9.0.txt
NACA 4418,0.04,0.4,0.18,12.0,2000000.0,1.5637,0.01924,-0.0597,T1-Re2.000-N9.0.txt
NACA 4418,0.04,0.4,0.18,13.0,2000000.0,1.6115,0.02304,-0.0538,T1-Re2.000-N9.0.txt
NACA 4418,0.04,0.4,0.18,14.0,2000000.0,1.6506,0.02788,-0.0483,T1-Re2.000-N9.0.txt
NACA 4421,0.04,0.4,0.21,-6.0,2000000.0,-0.1845,0.0083,-0.0975,T1-Re2.000-N9.0.txt
NACA 4421,0.04,0.4,0.21,-5.0,2000000.0,-0.0743,0.00805,-0.0967,T1-Re2.000-N9.0.txt
NACA 4421,0.04,0.4,0.21,-4.0,2000000.0,0.0359,0.00788,-0.096,T1-Re2.000-N9.0.txt
NACA 4421,0.04,0.4,0.21,-3.0,2000000.0,0.1462,0.00777,-0.0953,T1-Re2.000-N9.0.txt
NACA 4421,0.04,0.4,0.21,-2.0,2000000.0,0.256,0.00774,-0.0945,T1-Re2.000-N9.0.txt
NACA 4421,0.04,0.4,0.21,-1.0,2000000.0,0.3662,0.00774,-0.0939,T1-Re2.000-N9.0.txt
NACA 4421,0.04,0.4,0.21,0.0,2000000.0,0.4754,0.00778,-0.0931,T1-Re2.000-N9.0.txt
NACA 4421,0.04,0.4,0.21,1.0,2000000.0,0.5846,0.00779,-0.0924,T1-Re2.000-N9.0.txt
NACA 4421,0.04,0.4,0.21,2.0,2000000.0,0.6901,0.00776,-0.0911,T1-Re2.000-N9.0.txt
NACA 4421,0.04,0.4,0.21,4.0,2000000.0,0.8921,0.00797,-0.0868,T1-Re2.000-N9.0.txt
NACA 4421,0.04,0.4,0.21,5.0,2000000.0,0.9915,0.00827,-0.0845,T1-Re2.000-N9.0.txt
NACA 4421,0.04,0.4,0.21,6.0,2000000.0,1.0777,0.0088,-0.0794,T1-Re2.000-N9.0.txt
NACA 4421,0.04,0.4,0.21,7.0,2000000.0,1.1831,0.00972,-0.0792,T1-Re2.000-N9.0.txt
NACA 4421,0.04,0.4,0.21,8.0,2000000.0,1.2664,0.01087,-0.0749,T1-Re2.000-N9.0.txt
NACA 4421,0.04,0.4,0.21,9.0,2000000.0,1.3452,0.01237,-0.0705,T1-Re2.000-N9.0.txt
NACA 4421,0.04,0.4,0.21,10.0,2000000.0,1.4183,0.01425,-0.0657,T1-Re2.000-N9.0.txt
NACA 4421,0.04,0.4,0.21,11.0,2000000.0,1.4836,0.01667,-0.0604,T1-Re2.000-N9.0.txt
NACA 4421,0.04,0.4,0.21,12.0,2000000.0,1.5398,0.01979,-0.0549,T1-Re2.000-N9.0.txt
NACA 4421,0.04,0.4,0.21,13.0,2000000.0,1.5874,0.02381,-0.0495,T1-Re2.000-N9.0.txt
NACA 4421,0.04,0.4,0.21,14.0,2000000.0,1.6268,0.02882,-0.0445,T1-Re2.000-N9.0.txt
NACA 4424,0.04,0.4,0.24,-6.0,2000000.0,-0.1846,0.0087,-0.0942,T1-Re2.000-N9.0.txt
NACA 4424,0.04,0.4,0.24,-5.0,2000000.0,-0.0778,0.00848,-0.0928,T1-Re2.000-N9.0.txt
NACA 4424,0.04,0.4,0.24,-4.0,2000000.0,0.0287,0.00834,-0.0913,T1-Re2.000-N9.0.txt
NACA 4424,0.04,0.4,0.24,-3.0,2000000.0,0.1352,0.00826,-0.0898,T1-Re2.000-N9.0.txt
NACA 4424,0.04,0.4,0.24,-2.0,2000000.0,0.241,0.00822,-0.0883,T1-Re2.000-N9.0.txt
NACA 4424,0.04,0.4,0.24,-1.0,2000000.0,0.346,0.00823,-0.0866,T1-Re2.000-N9.0.txt
NACA 4424,0.04,0.4,0.24,0.0,2000000.0,0.446,0.00828,-0.0839,T1-Re2.000-N9.0.txt
NACA 4424,0.04,0.4,0.24,1.0,2000000.0,0.5435,0.00832,-0.0808,T1-Re2.000-N9.0.txt
NACA 4424,0.04,0.4,0.24,2.0,2000000.0,0.6456,0.00844,-0.079,T1-Re2.000-N9.0.txt
NACA 4424,0.04,0.4,0.24,3.0,2000000.0,0.7483,0.00863,-0.0775,T1-Re2.000-N9.0.txt
NACA 4424,0.04,0.4,0.24,4.0,2000000.0,0.8511,0.00893,-0.0761,T1-Re2.000-N9.0.txt
NACA 4424,0.04,0.4,0.24,5.0,2000000.0,0.9494,0.00945,-0.0741,T1-Re2.000-N9.0.txt
NACA 4424,0.04,0.4,0.24,8.0,2000000.0,1.2198,0.01206,-0.0651,T1-Re2.000-N9.0.txt
NACA 4424,0.04,0.4,0.24,9.0,2000000.0,1.298,0.01369,-0.0612,T1-Re2.000-N9.0.txt
NACA 4424,0.04,0.4,0.24,10.0,2000000.0,1.3709,0.01574,-0.0571,T1-Re2.000-N9.0.txt
NACA 4424,0.04,0.4,0.24,11.0,2000000.0,1.4371,0.01832,-0.0528,T1-Re2.000-N9.0.txt
NACA 4424,0.04,0.4,0.24,12.0,2000000.0,1.4956,0.02162,-0.0484,T1-Re2.000-N9.0.txt
NACA 4424,0.04,0.4,0.24,13.0,2000000.0,1.5448,0.02579,-0.0439,T1-Re2.000-N9.0.txt
NACA 4424,0.04,0.4,0.24,14.0,2000000.0,1.5861,0.03091,-0.0397,T1-Re2.000-N9.0.txt
NACA 6409,0.06,0.4,0.09,-6.0,2000000.0,0.0341,0.00795,-0.1535,T1-Re2.000-N9.0.txt
